,airline,source_city,departure_time,stops,arrival_time,destination_city,class,days_left,price
2992,3,2,1,0,4,5,1,17,4055
2993,2,2,2,0,5,5,1,17,4168
2994,3,2,5,0,4,5,1,17,4212
2995,3,2,5,0,1,5,1,17,4290
2996,1,2,2,0,0,5,1,17,4296
2997,1,2,2,0,5,5,1,17,4307
2998,3,2,4,2,0,5,1,17,4328
2999,3,2,2,2,2,5,1,17,4328
3000,3,2,2,2,5,5,1,17,4328
3001,3,2,5,2,5,5,1,17,4328
3002,5,2,1,0,0,5,1,17,4678
3003,5,2,0,0,0,5,1,17,4781
3004,3,2,1,0,4,5,1,17,4652
3005,5,2,1,0,0,5,1,17,5006
3006,2,2,2,2,2,5,1,17,4672
3007,2,2,5,2,5,5,1,17,4672
3008,3,2,0,0,2,5,1,17,4674
3009,3,2,4,0,2,5,1,17,4674
3010,1,2,0,0,0,5,1,17,4780
3011,2,2,4,0,0,5,1,17,4793
3012,2,2,4,0,2,5,1,17,4793
3013,5,2,4,0,5,5,1,17,5227
3014,5,2,1,0,5,5,1,17,5227
3015,5,2,4,0,4,5,1,17,5227
3016,5,2,1,0,4,5,1,17,5227
3017,1,2,2,0,0,5,1,17,4939
3018,3,2,4,0,0,5,1,17,4988
3019,1,2,2,0,2,5,1,17,5026
3020,2,2,4,0,0,5,1,17,5087
3021,2,2,1,0,0,5,1,17,5087
3022,2,2,4,0,5,5,1,17,5087
3023,2,2,5,0,4,5,1,17,5087
3024,5,2,5,0,4,5,1,17,5542
3025,5,2,5,0,0,5,1,17,5542
3026,5,2,5,0,5,5,1,17,5542
3027,0,2,2,0,3,5,1,17,5230
3028,0,2,4,0,5,5,1,17,5230
3029,0,2,4,0,3,5,1,17,5230
3030,0,2,2,0,1,5,1,17,5230
3031,3,2,2,0,5,5,1,17,5231
3032,1,2,1,0,0,5,1,17,5231
3033,1,2,2,0,0,5,1,17,5231
3034,1,2,0,0,0,5,1,17,5231
3035,1,2,5,0,0,5,1,17,5360
3036,3,2,0,0,5,5,1,17,5394
3037,5,2,2,0,4,5,1,17,5775
3038,5,2,2,0,4,5,1,17,5775
3039,3,2,0,0,2,5,1,17,5798
3040,3,2,0,0,5,5,1,17,5798
3041,5,2,2,0,5,5,1,17,5857
3042,5,2,0,0,5,5,1,17,5857
3043,5,2,2,0,4,5,1,17,5857
3044,5,2,0,0,4,5,1,17,5857
3045,5,2,2,0,0,5,1,17,5857
3046,5,2,0,0,0,5,1,17,5857
3047,4,2,2,0,5,5,1,17,5523
3048,2,2,1,0,0,5,1,17,5584
3049,2,2,1,0,0,5,1,17,5584
3050,2,2,0,0,5,5,1,17,5600
3051,3,2,4,0,2,5,1,17,5702
3052,1,2,1,0,5,5,1,17,5761
3053,1,2,1,0,4,5,1,17,5761
3054,2,2,5,0,1,5,1,17,5806
3055,3,2,2,0,5,5,1,17,5849
3056,3,2,0,0,5,5,1,17,5849
3057,1,2,2,0,2,5,1,17,5852
3058,5,2,1,0,4,5,1,17,6296
3059,5,2,2,0,5,5,1,17,6296
3060,5,2,2,0,5,5,1,17,6296
3061,5,2,0,0,5,5,1,17,6296
3062,5,2,0,0,5,5,1,17,6296
3063,5,2,2,0,5,5,1,17,6296
3064,5,2,0,0,5,5,1,17,6296
3065,5,2,0,0,5,5,1,17,6296
3066,5,2,4,0,5,5,1,17,6296
3067,5,2,5,0,4,5,1,17,6296
3068,5,2,4,0,5,5,1,17,6296
3069,5,2,4,0,5,5,1,17,6296
3070,5,2,2,0,4,5,1,17,6296
3071,5,2,4,0,5,5,1,17,6296
3072,5,2,4,0,5,5,1,17,6296
3073,5,2,5,0,4,5,1,17,6296
3074,0,2,2,0,3,5,1,17,5949
3075,0,2,2,0,3,5,1,17,5949
3076,0,2,2,0,1,5,1,17,5949
3077,0,2,0,0,3,5,1,17,5949
3078,2,2,1,0,4,5,1,17,5954
3079,2,2,2,0,1,5,1,17,5954
3080,1,2,5,0,4,5,1,17,6181
3081,3,2,0,0,5,5,1,17,6256
3082,1,2,2,0,5,5,1,17,6316
3083,5,2,5,2,5,5,1,17,6690
3084,2,2,4,0,2,5,1,17,6374
3085,2,2,4,0,2,5,1,17,6374
3086,2,2,4,0,2,5,1,17,6374
3087,2,2,4,0,2,5,1,17,6374
3088,1,2,1,0,0,5,1,17,6438
3089,1,2,4,0,5,5,1,17,6456
3090,1,2,4,0,5,5,1,17,6456
3091,3,2,0,2,2,5,1,17,6475
3092,1,2,5,0,2,5,1,17,6533
3093,1,2,5,0,0,5,1,17,6724
3094,1,2,5,0,5,5,1,17,6737
3095,1,2,1,0,2,5,1,17,6756
3096,1,2,2,0,5,5,1,17,6953
3097,1,2,5,0,5,5,1,17,6981
3098,1,2,4,0,0,5,1,17,7005
3099,1,2,0,0,5,5,1,17,7021
3100,1,2,4,0,5,5,1,17,7021
3101,1,2,2,0,4,5,1,17,7021
3102,1,2,0,0,4,5,1,17,7021
3103,1,2,4,0,4,5,1,17,7021
3104,1,2,4,0,2,5,1,17,7187
3105,5,2,5,0,0,5,1,17,7785
3106,1,2,0,0,0,5,1,17,7599
3107,3,2,0,0,5,5,1,17,7722
3108,5,2,1,0,5,5,1,17,8121
3109,1,2,0,0,2,5,1,17,7782
3110,3,2,2,0,5,5,1,17,7908
3111,2,2,1,0,0,5,1,17,8021
3112,1,2,4,0,2,5,1,17,8062
3113,1,2,0,0,5,5,1,17,8102
3114,1,2,1,0,5,5,1,17,8102
3115,5,2,1,0,5,5,1,17,8664
3116,0,2,0,0,3,5,1,17,8357
3117,1,2,2,0,5,5,1,17,8789
3118,3,2,1,0,2,5,1,17,8843
3119,2,2,4,0,0,5,1,17,8869
3120,5,2,0,0,2,5,1,17,9231
3121,5,2,2,0,0,5,1,17,9592
3122,1,2,2,0,5,5,1,17,9812
3123,1,2,0,0,5,5,1,17,9812
3124,5,2,2,0,5,5,1,17,10575
3125,5,2,0,0,5,5,1,17,10628
3126,5,2,2,0,4,5,1,17,10907
3127,5,2,0,0,0,5,1,17,11573
3128,5,2,1,0,5,5,1,17,11651
3129,1,2,4,0,5,5,1,17,11625
3130,5,2,1,0,0,5,1,17,12400
3131,3,2,1,0,0,5,1,17,13552
3132,2,2,1,0,2,5,1,17,14128
3133,5,2,0,0,5,5,1,17,14565
3134,1,2,4,0,2,5,1,17,15353
3135,5,2,1,0,0,5,1,17,15930
3136,2,2,4,0,2,5,1,17,18486
3137,1,2,2,0,2,5,1,17,22850
3138,5,2,5,2,5,5,1,18,2476
3139,5,2,1,2,1,5,1,18,2476
3140,5,2,5,2,5,5,1,18,2476
3141,5,2,4,2,4,5,1,18,2700
3142,5,2,0,2,0,5,1,18,2700
3143,5,2,0,2,2,5,1,18,2700
3144,5,2,0,2,2,5,1,18,2700
3145,5,2,2,2,5,5,1,18,2700
3146,5,2,4,2,0,5,1,18,2700
3147,5,2,4,2,0,5,1,18,2700
3148,2,2,0,2,0,5,1,18,2410
3149,2,2,0,2,2,5,1,18,2410
3150,2,2,2,2,2,5,1,18,2410
3151,3,2,3,2,1,5,1,18,2410
3152,0,2,1,2,1,5,1,18,2410
3153,3,2,1,2,4,5,1,18,2410
3154,2,2,1,2,4,5,1,18,2410
3155,3,2,1,2,4,5,1,18,2410
3156,2,2,1,2,4,5,1,18,2410
3157,2,2,5,2,3,5,1,18,2410
3158,3,2,5,2,3,5,1,18,2410
3159,2,2,3,2,1,5,1,18,2410
3160,2,2,0,2,2,5,1,18,2410
3161,2,2,0,2,2,5,1,18,2410
3162,2,2,2,2,5,5,1,18,2410
3163,3,2,2,2,5,5,1,18,2410
3164,2,2,5,2,5,5,1,18,2410
3165,3,2,4,2,4,5,1,18,2410
3166,2,2,4,2,0,5,1,18,2410
3167,3,2,4,2,0,5,1,18,2410
3168,2,2,2,2,5,5,1,18,2410
3169,0,2,2,0,3,5,1,18,2409
3170,0,2,2,0,3,5,1,18,2409
3171,0,2,5,0,1,5,1,18,2409
3172,0,2,4,0,5,5,1,18,2409
3173,0,2,2,0,1,5,1,18,2409
3174,0,2,2,0,1,5,1,18,2409
3175,0,2,1,0,5,5,1,18,2409
3176,0,2,0,0,3,5,1,18,2409
3177,0,2,5,0,0,5,1,18,2409
3178,0,2,4,0,3,5,1,18,2409
3179,3,2,1,0,0,5,1,18,2463
3180,1,2,2,2,2,5,1,18,2476
3181,1,2,1,2,4,5,1,18,2476
3182,1,2,1,2,4,5,1,18,2476
3183,1,2,4,2,0,5,1,18,2476
3184,1,2,4,2,4,5,1,18,2476
3185,1,2,0,0,2,5,1,18,2476
3186,1,2,2,0,5,5,1,18,2476
3187,4,2,2,2,5,5,1,18,2621
3188,4,2,2,2,5,5,1,18,2621
3189,4,2,1,2,4,5,1,18,2621
3190,4,2,1,2,4,5,1,18,2621
3191,4,2,1,2,4,5,1,18,2621
3192,4,2,1,2,4,5,1,18,2621
3193,4,2,2,2,5,5,1,18,2621
3194,4,2,2,2,5,5,1,18,2621
3195,4,2,1,0,4,5,1,18,2621
3196,3,2,4,2,4,5,1,18,3001
3197,5,2,1,2,4,5,1,18,3100
3198,5,2,2,2,5,5,1,18,3100
3199,5,2,4,2,4,5,1,18,3100
3200,5,2,2,2,2,5,1,18,3100
3201,5,2,2,2,5,5,1,18,3100
3202,1,2,2,2,5,5,1,18,2791
3203,3,2,2,2,5,5,1,18,3001
3204,3,2,0,2,2,5,1,18,3001
3205,3,2,5,2,5,5,1,18,3001
3206,4,2,2,0,5,5,1,18,3024
3207,0,2,2,2,5,5,1,18,3051
3208,0,2,0,0,3,5,1,18,3102
3209,1,2,2,2,5,5,1,18,3211
3210,2,2,2,0,3,5,1,18,3330
3211,2,2,2,0,3,5,1,18,3330
3212,4,2,2,0,1,5,1,18,3519
3213,4,2,2,0,4,5,1,18,3519
3214,3,2,5,0,4,5,1,18,3546
3215,3,2,5,0,1,5,1,18,3549
3216,3,2,5,0,1,5,1,18,3549
3217,3,2,4,2,0,5,1,18,3570
3218,3,2,1,0,4,5,1,18,3608
3219,1,2,4,0,4,5,1,18,3831
3220,4,2,0,0,2,5,1,18,3835
3221,1,2,5,0,4,5,1,18,3855
3222,1,2,1,0,4,5,1,18,3855
3223,3,2,2,0,5,5,1,18,3959
3224,3,2,0,0,5,5,1,18,3959
3225,3,2,2,0,5,5,1,18,3963
3226,1,2,1,0,5,5,1,18,4161
3227,2,2,2,0,5,5,1,18,4168
3228,1,2,2,0,4,5,1,18,4170
3229,1,2,4,0,4,5,1,18,4170
3230,1,2,1,0,5,5,1,18,4233
3231,3,2,1,0,4,5,1,18,4246
3232,1,2,5,0,4,5,1,18,4251
3233,1,2,2,0,4,5,1,18,4251
3234,1,2,4,0,4,5,1,18,4251
3235,1,2,1,0,0,5,1,18,4296
3236,3,2,2,2,2,5,1,18,4328
3237,3,2,2,0,5,5,1,18,4337
3238,3,2,0,0,5,5,1,18,4337
3239,5,2,1,0,0,5,1,18,4691
3240,5,2,1,0,5,5,1,18,4691
3241,3,2,4,0,0,5,1,18,4380
3242,5,2,0,0,0,5,1,18,4781
3243,3,2,0,0,2,5,1,18,4674
3244,5,2,0,0,5,5,1,18,5040
3245,5,2,2,0,4,5,1,18,5040
3246,5,2,2,0,4,5,1,18,5040
3247,5,2,2,0,0,5,1,18,5040
3248,5,2,0,0,4,5,1,18,5040
3249,1,2,0,0,0,5,1,18,4780
3250,2,2,4,0,2,5,1,18,4793
3251,1,2,1,0,2,5,1,18,4853
3252,1,2,5,0,2,5,1,18,4853
3253,5,2,0,0,2,5,1,18,5220
3254,5,2,2,0,5,5,1,18,5227
3255,5,2,1,0,0,5,1,18,5227
3256,5,2,0,0,5,5,1,18,5227
3257,5,2,4,0,5,5,1,18,5227
3258,5,2,5,0,4,5,1,18,5227
3259,5,2,1,0,5,5,1,18,5227
3260,5,2,2,0,4,5,1,18,5227
3261,5,2,5,0,0,5,1,18,5227
3262,5,2,0,0,4,5,1,18,5227
3263,5,2,4,0,4,5,1,18,5227
3264,3,2,0,0,2,5,1,18,4967
3265,3,2,1,0,4,5,1,18,4967
3266,3,2,4,0,2,5,1,18,4967
3267,1,2,4,0,2,5,1,18,5026
3268,1,2,1,0,2,5,1,18,5026
3269,2,2,4,0,0,5,1,18,5087
3270,2,2,1,0,0,5,1,18,5087
3271,2,2,4,0,5,5,1,18,5087
3272,2,2,5,0,4,5,1,18,5087
3273,3,2,0,0,5,5,1,18,5093
3274,1,2,4,0,2,5,1,18,5168
3275,0,2,2,0,3,5,1,18,5230
3276,0,2,2,0,1,5,1,18,5230
3277,1,2,1,0,0,5,1,18,5231
3278,1,2,2,0,0,5,1,18,5231
3279,1,2,2,0,2,5,1,18,5301
3280,1,2,2,0,5,5,1,18,5507
3281,1,2,0,0,5,5,1,18,5507
3282,2,2,1,0,0,5,1,18,5584
3283,2,2,1,0,0,5,1,18,5584
3284,2,2,0,0,5,5,1,18,5600
3285,2,2,0,0,5,5,1,18,5600
3286,1,2,4,0,5,5,1,18,5761
3287,1,2,5,0,4,5,1,18,5761
3288,1,2,1,0,5,5,1,18,5761
3289,2,2,5,0,1,5,1,18,5806
3290,1,2,2,0,0,5,1,18,5810
3291,1,2,1,0,2,5,1,18,5852
3292,1,2,2,0,2,5,1,18,5927
3293,5,2,1,0,4,5,1,18,6296
3294,5,2,2,0,5,5,1,18,6296
3295,5,2,2,0,5,5,1,18,6296
3296,5,2,0,0,5,5,1,18,6296
3297,5,2,0,0,5,5,1,18,6296
3298,5,2,2,0,5,5,1,18,6296
3299,5,2,0,0,5,5,1,18,6296
3300,5,2,0,0,5,5,1,18,6296
3301,5,2,4,0,5,5,1,18,6296
3302,5,2,5,0,4,5,1,18,6296
3303,2,2,1,0,4,5,1,18,5954
3304,2,2,0,0,2,5,1,18,5954
3305,2,2,4,0,2,5,1,18,5954
3306,2,2,4,1,2,5,1,18,5954
3307,2,2,0,1,5,5,1,18,5954
3308,2,2,4,0,2,5,1,18,5954
3309,2,2,1,1,2,5,1,18,5954
3310,2,2,1,0,2,5,1,18,5954
3311,2,2,4,0,2,5,1,18,5958
3312,2,2,4,1,2,5,1,18,5958
3313,1,2,0,0,5,5,1,18,6181
3314,1,2,2,0,4,5,1,18,6181
3315,1,2,0,0,4,5,1,18,6181
3316,1,2,5,0,0,5,1,18,6231
3317,1,2,1,0,2,5,1,18,6312
3318,1,2,1,0,0,5,1,18,6339
3319,1,2,4,0,5,5,1,18,6561
3320,3,2,5,0,4,5,1,18,6573
3321,1,2,1,0,5,5,1,18,6627
3322,1,2,2,0,0,5,1,18,6659
3323,1,2,4,0,0,5,1,18,6690
3324,1,2,1,0,0,5,1,18,6724
3325,1,2,0,0,5,5,1,18,6737
3326,1,2,4,0,0,5,1,18,6890
3327,1,2,2,0,5,5,1,18,6981
3328,1,2,4,0,5,5,1,18,6981
3329,1,2,0,0,2,5,1,18,7069
3330,5,2,1,0,0,5,1,18,7575
3331,5,2,1,0,0,5,1,18,7575
3332,5,2,5,0,5,5,1,18,7575
3333,1,2,1,0,5,5,1,18,7262
3334,2,2,1,0,0,5,1,18,7469
3335,5,2,0,0,5,5,1,18,7838
3336,5,2,1,0,5,5,1,18,7838
3337,5,2,5,0,0,5,1,18,7838
3338,5,2,1,0,5,5,1,18,7838
3339,5,2,1,0,5,5,1,18,8121
3340,5,2,1,0,5,5,1,18,8121
3341,2,2,4,0,2,5,1,18,7913
3342,4,2,0,0,0,5,1,18,8016
3343,5,2,2,0,5,5,1,18,8468
3344,3,2,1,0,0,5,1,18,8601
3345,1,2,4,0,5,5,1,18,9998
3346,5,2,2,0,5,5,1,18,10575
3347,5,2,0,0,5,5,1,18,10575
3348,5,2,2,0,4,5,1,18,10907
3349,5,2,2,0,4,5,1,18,10907
3350,5,2,2,0,0,5,1,18,10907
3351,2,2,4,0,2,5,1,18,11011
3352,2,2,1,1,2,5,1,18,11295
3353,2,2,1,1,2,5,1,18,11311
3354,1,2,4,0,2,5,1,18,12833
3355,5,2,0,0,0,5,1,18,13809
3356,1,2,0,0,2,5,1,18,13799
3357,5,2,2,0,0,5,1,18,16050
3358,5,2,1,2,1,5,1,19,2476
3359,5,2,5,2,5,5,1,19,2476
3360,5,2,5,2,5,5,1,19,2686
3361,5,2,4,2,4,5,1,19,2700
3362,5,2,0,2,0,5,1,19,2700
3363,5,2,0,2,2,5,1,19,2700
3364,5,2,0,2,2,5,1,19,2700
3365,5,2,2,2,5,5,1,19,2700
3366,5,2,4,2,0,5,1,19,2700
3367,5,2,4,2,0,5,1,19,2700
3368,2,2,0,2,0,5,1,19,2410
3369,2,2,0,2,2,5,1,19,2410
3370,2,2,2,2,2,5,1,19,2410
3371,3,2,3,2,1,5,1,19,2410
3372,0,2,1,2,1,5,1,19,2410
3373,3,2,1,2,4,5,1,19,2410
3374,2,2,1,2,4,5,1,19,2410
3375,3,2,1,2,4,5,1,19,2410
3376,2,2,1,2,4,5,1,19,2410
3377,3,2,4,2,4,5,1,19,2410
3378,2,2,5,2,3,5,1,19,2410
3379,3,2,5,2,3,5,1,19,2410
3380,2,2,3,2,1,5,1,19,2410
3381,2,2,0,2,2,5,1,19,2410
3382,2,2,0,2,2,5,1,19,2410
3383,2,2,2,2,5,5,1,19,2410
3384,0,2,2,2,5,5,1,19,2410
3385,3,2,2,2,5,5,1,19,2410
3386,2,2,5,2,5,5,1,19,2410
3387,3,2,4,2,4,5,1,19,2410
3388,2,2,4,2,0,5,1,19,2410
3389,3,2,4,2,0,5,1,19,2410
3390,2,2,2,2,5,5,1,19,2410
3391,3,2,1,2,1,5,1,19,2410
3392,0,2,2,0,3,5,1,19,2409
3393,0,2,5,0,1,5,1,19,2409
3394,0,2,4,0,5,5,1,19,2409
3395,0,2,2,0,1,5,1,19,2409
3396,0,2,1,0,5,5,1,19,2409
3397,0,2,5,0,0,5,1,19,2409
3398,0,2,4,0,3,5,1,19,2409
3399,3,2,4,0,0,5,1,19,2463
3400,3,2,1,0,0,5,1,19,2463
3401,1,2,2,2,2,5,1,19,2476
3402,1,2,1,2,4,5,1,19,2476
3403,1,2,1,2,4,5,1,19,2476
3404,1,2,4,2,0,5,1,19,2476
3405,1,2,2,2,5,5,1,19,2476
3406,1,2,4,2,4,5,1,19,2476
3407,1,2,0,0,2,5,1,19,2476
3408,1,2,2,0,5,5,1,19,2476
3409,4,2,2,2,5,5,1,19,2621
3410,4,2,1,2,4,5,1,19,2621
3411,4,2,1,2,4,5,1,19,2621
3412,4,2,2,2,5,5,1,19,2621
3413,4,2,1,0,4,5,1,19,2621
3414,3,2,4,2,4,5,1,19,3001
3415,3,2,4,0,0,5,1,19,3054
3416,5,2,1,2,4,5,1,19,3100
3417,5,2,2,2,5,5,1,19,3100
3418,5,2,4,2,4,5,1,19,3100
3419,5,2,2,2,2,5,1,19,3100
3420,5,2,2,2,5,5,1,19,3100
3421,1,2,2,2,5,5,1,19,2791
3422,3,2,4,2,0,5,1,19,3001
3423,3,2,2,2,2,5,1,19,3001
3424,3,2,5,2,5,5,1,19,3001
3425,2,2,2,0,5,5,1,19,3330
3426,2,2,2,0,3,5,1,19,3330
3427,2,2,2,0,3,5,1,19,3330
3428,4,2,2,0,5,5,1,19,3519
3429,4,2,2,0,1,5,1,19,3519
3430,4,2,2,0,4,5,1,19,3519
3431,4,2,0,0,0,5,1,19,3519
3432,4,2,0,0,2,5,1,19,3519
3433,3,2,5,0,4,5,1,19,3546
3434,3,2,5,0,1,5,1,19,3549
3435,3,2,5,0,1,5,1,19,3549
3436,3,2,0,2,2,5,1,19,3570
3437,3,2,0,2,2,5,1,19,3570
3438,1,2,2,0,0,5,1,19,3564
3439,3,2,2,2,5,5,1,19,3855
3440,1,2,5,0,4,5,1,19,3855
3441,1,2,2,0,4,5,1,19,3855
3442,1,2,4,0,4,5,1,19,3855
3443,1,2,1,0,4,5,1,19,3855
3444,1,2,2,0,5,5,1,19,3897
3445,3,2,2,0,5,5,1,19,3959
3446,3,2,0,0,5,5,1,19,3959
3447,3,2,2,0,5,5,1,19,3963
3448,3,2,2,0,5,5,1,19,3968
3449,3,2,0,0,5,5,1,19,3968
3450,1,2,5,0,2,5,1,19,4118
3451,1,2,2,0,2,5,1,19,4118
3452,1,2,4,0,5,5,1,19,4161
3453,1,2,1,0,5,5,1,19,4161
3454,1,2,4,0,4,5,1,19,4161
3455,3,2,1,0,4,5,1,19,4246
3456,1,2,5,0,5,5,1,19,4251
3457,3,2,0,0,2,5,1,19,4337
3458,3,2,1,0,4,5,1,19,4337
3459,3,2,4,0,2,5,1,19,4337
3460,5,2,0,0,0,5,1,19,4781
3461,1,2,1,0,5,5,1,19,4496
3462,3,2,4,0,2,5,1,19,4531
3463,5,2,0,0,2,5,1,19,4968
3464,3,2,4,1,2,5,1,19,4636
3465,5,2,1,0,0,5,1,19,5006
3466,3,2,0,0,2,5,1,19,4674
3467,5,2,2,0,4,5,1,19,5040
3468,5,2,2,0,4,5,1,19,5040
3469,5,2,2,0,4,5,1,19,5040
3470,5,2,2,0,4,5,1,19,5040
3471,5,2,0,0,4,5,1,19,5040
3472,2,2,4,0,2,5,1,19,4793
3473,1,2,4,0,2,5,1,19,4853
3474,1,2,1,0,2,5,1,19,4853
3475,1,2,1,0,0,5,1,19,4863
3476,0,2,2,0,3,5,1,19,4867
3477,0,2,2,0,1,5,1,19,4867
3478,0,2,0,0,3,5,1,19,4867
3479,5,2,1,0,0,5,1,19,5227
3480,5,2,0,0,5,5,1,19,5227
3481,5,2,4,0,5,5,1,19,5227
3482,5,2,5,0,4,5,1,19,5227
3483,5,2,1,0,5,5,1,19,5227
3484,5,2,5,0,0,5,1,19,5227
3485,5,2,0,0,4,5,1,19,5227
3486,5,2,4,0,4,5,1,19,5227
3487,1,2,4,0,5,5,1,19,4881
3488,1,2,4,0,5,5,1,19,4881
3489,3,2,5,0,4,5,1,19,4924
3490,1,2,4,0,0,5,1,19,4926
3491,5,2,1,0,5,5,1,19,5321
3492,5,2,0,0,5,5,1,19,5355
3493,5,2,2,0,0,5,1,19,5355
3494,5,2,2,0,0,5,1,19,5355
3495,1,2,2,0,2,5,1,19,5026
3496,2,2,4,0,0,5,1,19,5087
3497,2,2,1,0,0,5,1,19,5087
3498,2,2,4,0,5,5,1,19,5087
3499,2,2,5,0,4,5,1,19,5087
3500,1,2,4,0,0,5,1,19,5126
3501,5,2,2,0,5,5,1,19,5542
3502,5,2,2,0,4,5,1,19,5542
3503,0,2,2,0,3,5,1,19,5230
3504,0,2,2,0,1,5,1,19,5230
3505,1,2,1,0,0,5,1,19,5231
3506,1,2,4,0,2,5,1,19,5301
3507,1,2,2,0,5,5,1,19,5301
3508,2,2,0,0,5,5,1,19,5323
3509,2,2,0,0,5,5,1,19,5323
3510,1,2,2,0,5,5,1,19,5507
3511,1,2,5,0,4,5,1,19,5525
3512,2,2,1,0,0,5,1,19,5584
3513,2,2,1,0,0,5,1,19,5584
3514,1,2,1,0,5,5,1,19,5761
3515,2,2,5,0,1,5,1,19,5806
3516,1,2,1,0,2,5,1,19,5852
3517,1,2,4,0,2,5,1,19,5927
3518,5,2,1,0,4,5,1,19,6296
3519,5,2,2,0,5,5,1,19,6296
3520,5,2,2,0,5,5,1,19,6296
3521,5,2,0,0,5,5,1,19,6296
3522,5,2,0,0,5,5,1,19,6296
3523,5,2,2,0,5,5,1,19,6296
3524,5,2,0,0,5,5,1,19,6296
3525,5,2,0,0,5,5,1,19,6296
3526,5,2,4,0,5,5,1,19,6296
3527,5,2,5,0,4,5,1,19,6296
3528,2,2,1,0,4,5,1,19,5954
3529,2,2,0,0,2,5,1,19,5954
3530,2,2,4,0,2,5,1,19,5954
3531,2,2,0,1,5,5,1,19,5954
3532,2,2,4,0,2,5,1,19,5954
3533,2,2,1,0,2,5,1,19,5954
3534,5,2,2,0,0,5,1,19,6306
3535,5,2,0,0,0,5,1,19,6564
3536,1,2,5,0,0,5,1,19,6227
3537,1,2,1,0,5,5,1,19,6228
3538,1,2,0,0,2,5,1,19,6334
3539,1,2,4,0,5,5,1,19,6601
3540,1,2,2,0,4,5,1,19,6601
3541,1,2,2,0,0,5,1,19,6654
3542,1,2,0,0,2,5,1,19,6711
3543,1,2,5,0,0,5,1,19,6724
3544,1,2,0,0,5,5,1,19,6903
3545,1,2,4,0,0,5,1,19,6933
3546,5,2,1,0,5,5,1,19,7575
3547,1,2,0,0,5,5,1,19,7262
3548,1,2,1,0,5,5,1,19,7262
3549,0,2,0,0,3,5,1,19,7419
3550,5,2,1,0,5,5,1,19,7785
3551,2,2,1,0,0,5,1,19,7469
3552,5,2,1,0,0,5,1,19,7838
3553,5,2,5,0,0,5,1,19,7838
3554,2,2,4,0,2,5,1,19,7508
3555,2,2,4,0,2,5,1,19,7508
3556,5,2,1,0,0,5,1,19,8048
3557,5,2,0,0,5,5,1,19,8121
3558,5,2,1,0,5,5,1,19,8121
3559,5,2,5,0,5,5,1,19,8121
3560,3,2,1,0,2,5,1,19,7782
3561,3,2,1,0,0,5,1,19,7814
3562,2,2,4,0,2,5,1,19,7913
3563,5,2,2,0,5,5,1,19,8331
3564,5,2,1,0,5,5,1,19,8331
3565,1,2,4,0,0,5,1,19,8601
3566,1,2,2,0,5,5,1,19,8789
3567,1,2,4,0,2,5,1,19,9673
3568,5,2,2,0,5,5,1,19,10050
3569,5,2,0,0,5,5,1,19,10050
3570,2,2,4,0,2,5,1,19,10171
3571,1,2,0,0,2,5,1,19,10334
3572,1,2,4,0,5,5,1,19,10628
3573,2,2,1,1,2,5,1,19,11295
3574,1,2,4,0,2,5,1,19,13463
3575,5,2,1,2,1,5,1,20,2476
3576,5,2,5,2,5,5,1,20,2476
3577,5,2,4,2,4,5,1,20,2700
3578,5,2,0,2,0,5,1,20,2700
3579,5,2,0,2,2,5,1,20,2700
3580,5,2,0,2,2,5,1,20,2700
3581,5,2,2,2,5,5,1,20,2700
3582,5,2,4,2,0,5,1,20,2700
3583,5,2,4,2,0,5,1,20,2700
3584,2,2,0,2,0,5,1,20,2410
3585,2,2,0,2,2,5,1,20,2410
3586,2,2,2,2,2,5,1,20,2410
3587,3,2,3,2,1,5,1,20,2410
3588,0,2,1,2,1,5,1,20,2410
3589,3,2,1,2,4,5,1,20,2410
3590,2,2,1,2,4,5,1,20,2410
3591,3,2,1,2,4,5,1,20,2410
3592,2,2,1,2,4,5,1,20,2410
3593,3,2,4,2,4,5,1,20,2410
3594,3,2,5,2,3,5,1,20,2410
3595,2,2,3,2,1,5,1,20,2410
3596,2,2,0,2,2,5,1,20,2410
3597,2,2,0,2,2,5,1,20,2410
3598,2,2,2,2,5,5,1,20,2410
3599,0,2,2,2,5,5,1,20,2410
3600,3,2,2,2,5,5,1,20,2410
3601,2,2,5,2,5,5,1,20,2410
3602,3,2,4,2,4,5,1,20,2410
3603,2,2,4,2,0,5,1,20,2410
3604,3,2,4,2,0,5,1,20,2410
3605,2,2,2,2,5,5,1,20,2410
3606,3,2,1,2,1,5,1,20,2410
3607,0,2,2,0,3,5,1,20,2409
3608,0,2,2,0,3,5,1,20,2409
3609,0,2,5,0,1,5,1,20,2409
3610,0,2,4,0,5,5,1,20,2409
3611,0,2,2,0,1,5,1,20,2409
3612,0,2,2,0,1,5,1,20,2409
3613,0,2,1,0,5,5,1,20,2409
3614,0,2,5,0,0,5,1,20,2409
3615,0,2,4,0,3,5,1,20,2409
3616,3,2,1,0,0,5,1,20,2463
3617,1,2,2,2,2,5,1,20,2476
3618,1,2,1,2,4,5,1,20,2476
3619,1,2,1,2,4,5,1,20,2476
3620,1,2,2,2,5,5,1,20,2476
3621,1,2,4,2,4,5,1,20,2476
3622,1,2,2,2,5,5,1,20,2476
3623,1,2,0,0,2,5,1,20,2476
3624,1,2,2,0,5,5,1,20,2476
3625,4,2,2,2,5,5,1,20,2621
