,airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
272759,1,4,2,0,4,1,0,17.67,6,55087
272760,5,4,2,0,5,1,0,5.5,6,55502
272761,5,4,4,0,2,1,0,9.5,6,55502
272762,5,4,5,0,4,1,0,12.25,6,55502
272763,5,4,4,0,5,1,0,12.67,6,55502
272764,5,4,2,0,4,1,0,15.25,6,55502
272765,5,4,5,0,4,1,0,15.25,6,55502
272766,5,4,2,0,4,1,0,18.25,6,55502
272767,5,4,4,0,4,1,0,22.42,6,55502
272768,5,4,5,0,2,1,0,23.33,6,55502
272769,5,4,4,0,4,1,0,25.42,6,55502
272770,5,4,2,0,2,1,0,26.33,6,55502
272771,5,4,5,0,5,1,0,26.5,6,55502
272772,5,4,1,0,2,1,0,9.17,6,55983
272773,5,4,1,0,5,1,0,13.08,6,55983
272774,5,4,5,0,4,1,0,13.5,6,55983
272775,5,4,2,0,4,1,0,15.17,6,55983
272776,5,4,1,0,5,1,0,15.58,6,55983
272777,5,4,5,0,2,1,0,19.92,6,55983
272778,5,4,2,0,2,1,0,21.58,6,55983
272779,5,4,5,0,5,1,0,23.83,6,55983
272780,5,4,2,0,5,1,0,25.5,6,55983
272781,5,4,5,0,5,1,0,26.33,6,55983
272782,1,4,4,0,2,1,0,8.58,6,55983
272783,1,4,1,0,2,1,0,12.0,6,55983
272784,1,4,5,0,4,1,0,12.42,6,55983
272785,1,4,4,0,5,1,0,13.17,6,55983
272786,1,4,5,0,0,1,0,16.17,6,55983
272787,1,4,1,0,5,1,0,16.58,6,55983
272788,1,4,0,0,4,1,0,19.42,6,55983
272789,1,4,4,0,4,1,0,22.5,6,55983
272790,1,4,5,0,2,1,0,22.5,6,55983
272791,1,4,0,0,0,1,0,23.17,6,55983
272792,1,4,1,0,4,1,0,25.92,6,55983
272793,1,4,4,0,0,1,0,26.25,6,55983
272794,1,4,5,0,5,1,0,27.08,6,55983
272795,1,4,0,0,2,1,0,29.5,6,55983
272796,1,4,4,1,5,1,0,13.75,6,70220
272797,5,4,4,0,2,1,0,6.08,6,73903
272798,5,4,4,0,5,1,0,10.0,6,73903
272799,5,4,4,0,5,1,0,12.5,6,73903
272800,1,4,0,2,2,1,0,2.42,7,20606
272801,1,4,1,0,4,1,0,4.75,7,40369
272802,1,4,2,0,4,1,0,17.67,7,55087
272803,1,4,0,0,4,1,0,21.92,7,55087
272804,5,4,2,0,5,1,0,5.5,7,55502
272805,5,4,4,0,2,1,0,9.5,7,55502
272806,5,4,5,0,4,1,0,12.25,7,55502
272807,5,4,4,0,5,1,0,12.67,7,55502
272808,5,4,2,0,4,1,0,15.25,7,55502
272809,5,4,5,0,4,1,0,15.25,7,55502
272810,5,4,2,0,4,1,0,18.25,7,55502
272811,5,4,4,0,4,1,0,22.42,7,55502
272812,5,4,5,0,2,1,0,23.33,7,55502
272813,5,4,4,0,4,1,0,25.42,7,55502
272814,5,4,2,0,2,1,0,26.33,7,55502
272815,5,4,5,0,5,1,0,26.5,7,55502
272816,5,4,4,0,2,1,0,6.08,7,55983
272817,5,4,0,0,5,1,0,7.42,7,55983
272818,5,4,1,0,2,1,0,9.17,7,55983
272819,5,4,4,0,5,1,0,10.0,7,55983
272820,5,4,4,0,5,1,0,12.5,7,55983
272821,5,4,1,0,5,1,0,13.08,7,55983
272822,5,4,1,0,5,1,0,15.58,7,55983
272823,5,4,2,0,2,1,0,21.58,7,55983
272824,5,4,0,0,2,1,0,25.0,7,55983
272825,5,4,2,0,5,1,0,25.5,7,55983
272826,5,4,2,0,5,1,0,28.0,7,55983
272827,1,4,0,0,5,1,0,8.08,7,55983
272828,1,4,4,0,2,1,0,8.58,7,55983
272829,1,4,1,0,2,1,0,12.0,7,55983
272830,1,4,5,0,4,1,0,12.42,7,55983
272831,1,4,4,0,5,1,0,13.17,7,55983
272832,1,4,5,0,0,1,0,16.17,7,55983
272833,1,4,1,0,5,1,0,16.58,7,55983
272834,1,4,0,0,4,1,0,17.42,7,55983
272835,1,4,0,0,0,1,0,21.17,7,55983
272836,1,4,4,0,4,1,0,22.5,7,55983
272837,1,4,5,0,2,1,0,22.5,7,55983
272838,1,4,1,0,4,1,0,25.92,7,55983
272839,1,4,4,0,0,1,0,26.25,7,55983
272840,1,4,2,1,4,1,0,15.92,7,60631
272841,5,4,5,0,2,1,0,19.92,7,66063
272842,5,4,5,0,5,1,0,23.83,7,66063
272843,1,4,4,1,5,1,0,13.75,7,70220
272844,5,4,2,0,4,1,0,15.17,7,76670
272845,5,4,0,0,4,1,0,18.58,7,76670
272846,5,4,5,0,4,1,0,13.5,7,86750
272847,1,4,2,2,2,1,0,2.42,8,20606
272848,1,4,1,0,4,1,0,5.08,8,40369
272849,1,4,2,0,1,1,0,14.08,8,55087
272850,1,4,2,0,4,1,0,17.67,8,55087
272851,1,4,0,0,1,1,0,18.33,8,55087
272852,1,4,0,0,4,1,0,21.92,8,55087
272853,5,4,2,0,5,1,0,5.5,8,55502
272854,5,4,4,0,2,1,0,9.5,8,55502
272855,5,4,5,0,4,1,0,12.25,8,55502
272856,5,4,4,0,5,1,0,12.67,8,55502
272857,5,4,2,0,4,1,0,15.25,8,55502
272858,5,4,5,0,4,1,0,15.25,8,55502
272859,5,4,2,0,4,1,0,18.25,8,55502
272860,5,4,4,0,4,1,0,22.42,8,55502
272861,5,4,5,0,2,1,0,23.33,8,55502
272862,5,4,4,0,4,1,0,25.42,8,55502
272863,5,4,2,0,2,1,0,26.33,8,55502
272864,5,4,5,0,5,1,0,26.5,8,55502
272865,5,4,1,0,2,1,0,9.17,8,55983
272866,5,4,1,0,5,1,0,13.08,8,55983
272867,5,4,5,0,4,1,0,13.5,8,55983
272868,5,4,2,0,4,1,0,15.17,8,55983
272869,5,4,1,0,5,1,0,15.58,8,55983
272870,5,4,5,0,2,1,0,19.92,8,55983
272871,5,4,2,0,2,1,0,21.58,8,55983
272872,5,4,5,0,5,1,0,23.83,8,55983
272873,5,4,2,0,5,1,0,25.5,8,55983
272874,5,4,5,0,5,1,0,26.33,8,55983
272875,1,4,0,0,5,1,0,8.08,8,55983
272876,1,4,4,0,2,1,0,8.58,8,55983
272877,1,4,1,0,2,1,0,12.0,8,55983
272878,1,4,5,0,4,1,0,12.42,8,55983
272879,1,4,4,0,5,1,0,13.17,8,55983
272880,1,4,1,0,5,1,0,16.58,8,55983
272881,1,4,0,0,4,1,0,17.42,8,55983
272882,1,4,4,0,4,1,0,22.5,8,55983
272883,1,4,5,0,2,1,0,22.5,8,55983
272884,1,4,1,0,4,1,0,25.92,8,55983
272885,1,4,5,0,5,1,0,27.08,8,55983
272886,1,4,0,0,2,1,0,27.5,8,55983
272887,5,4,0,0,5,1,0,7.42,8,56879
272888,5,4,0,0,4,1,0,18.58,8,56879
272889,5,4,0,0,2,1,0,25.0,8,56879
272890,1,4,2,1,1,1,0,12.33,8,60631
272891,5,4,4,0,2,1,0,6.08,8,66063
272892,5,4,4,0,5,1,0,10.0,8,66063
272893,5,4,4,0,5,1,0,12.5,8,66063
272894,1,4,5,0,0,1,0,16.17,8,68079
272895,1,4,4,1,5,1,0,13.75,8,70220
272896,1,4,0,0,1,1,0,15.83,8,73377
272897,1,4,2,2,5,1,0,2.42,9,20606
272898,1,4,1,0,4,1,0,4.75,9,40369
272899,1,4,2,0,1,1,0,14.08,9,55087
272900,1,4,2,0,4,1,0,17.67,9,55087
272901,5,4,2,0,5,1,0,5.5,9,55502
272902,5,4,5,0,4,1,0,12.25,9,55502
272903,5,4,2,0,4,1,0,15.25,9,55502
272904,5,4,5,0,4,1,0,15.25,9,55502
272905,5,4,2,0,4,1,0,18.25,9,55502
272906,5,4,5,0,2,1,0,23.33,9,55502
272907,5,4,2,0,2,1,0,26.33,9,55502
272908,5,4,5,0,5,1,0,26.5,9,55502
272909,5,4,1,0,2,1,0,9.17,9,55983
272910,5,4,1,0,5,1,0,13.08,9,55983
272911,5,4,5,0,4,1,0,13.5,9,55983
272912,5,4,2,0,4,1,0,15.17,9,55983
272913,5,4,1,0,5,1,0,15.58,9,55983
272914,5,4,5,0,2,1,0,19.92,9,55983
272915,5,4,2,0,2,1,0,21.58,9,55983
272916,5,4,5,0,5,1,0,23.83,9,55983
272917,5,4,2,0,5,1,0,25.5,9,55983
272918,5,4,5,0,5,1,0,26.33,9,55983
272919,5,4,1,0,4,1,0,26.75,9,55983
272920,5,4,2,0,5,1,0,28.0,9,55983
272921,1,4,0,0,5,1,0,8.08,9,55983
272922,1,4,4,0,2,1,0,8.58,9,55983
272923,1,4,1,0,2,1,0,12.0,9,55983
272924,1,4,5,0,4,1,0,12.42,9,55983
272925,1,4,4,0,5,1,0,13.17,9,55983
272926,1,4,5,0,0,1,0,16.17,9,55983
272927,1,4,1,0,5,1,0,16.58,9,55983
272928,1,4,0,0,4,1,0,17.42,9,55983
272929,1,4,4,0,4,1,0,22.5,9,55983
272930,1,4,5,0,2,1,0,22.5,9,55983
272931,1,4,1,0,4,1,0,25.92,9,55983
272932,1,4,4,0,0,1,0,26.25,9,55983
272933,1,4,5,0,5,1,0,27.08,9,55983
272934,1,4,2,1,1,1,0,12.33,9,60631
272935,5,4,4,0,2,1,0,9.5,9,64238
272936,5,4,4,0,5,1,0,12.67,9,64238
272937,5,4,4,0,4,1,0,22.42,9,64238
272938,5,4,4,0,4,1,0,25.42,9,64238
272939,5,4,4,0,2,1,0,6.08,9,66063
272940,5,4,4,0,5,1,0,10.0,9,66063
272941,5,4,4,0,5,1,0,12.5,9,66063
272942,5,4,0,0,5,1,0,7.42,9,67743
272943,5,4,0,0,4,1,0,18.58,9,67743
272944,1,4,4,1,5,1,0,13.75,9,70220
272945,1,4,5,2,5,1,0,2.42,10,20606
272946,1,4,1,0,4,1,0,5.08,10,40369
272947,1,4,2,0,4,1,0,17.67,10,55087
272948,1,4,0,0,4,1,0,21.92,10,55087
272949,5,4,4,0,2,1,0,9.5,10,55502
272950,5,4,4,0,5,1,0,12.67,10,55502
272951,5,4,4,0,4,1,0,22.42,10,55502
272952,5,4,4,0,4,1,0,25.42,10,55502
272953,5,4,4,0,2,1,0,6.08,10,55983
272954,5,4,1,0,2,1,0,9.17,10,55983
272955,5,4,4,0,5,1,0,10.0,10,55983
272956,5,4,4,0,5,1,0,12.5,10,55983
272957,5,4,1,0,5,1,0,13.08,10,55983
272958,5,4,5,0,4,1,0,13.5,10,55983
272959,5,4,1,0,5,1,0,15.58,10,55983
272960,5,4,5,0,2,1,0,19.92,10,55983
272961,5,4,4,0,4,1,0,23.67,10,55983
272962,5,4,5,0,5,1,0,23.83,10,55983
272963,5,4,5,0,5,1,0,26.33,10,55983
272964,1,4,0,0,5,1,0,8.08,10,55983
272965,1,4,4,0,2,1,0,8.58,10,55983
272966,1,4,1,0,2,1,0,12.0,10,55983
272967,1,4,5,0,4,1,0,12.42,10,55983
272968,1,4,4,0,5,1,0,13.17,10,55983
272969,1,4,5,0,0,1,0,16.17,10,55983
272970,1,4,1,0,5,1,0,16.58,10,55983
272971,1,4,0,0,4,1,0,17.42,10,55983
272972,1,4,0,0,0,1,0,21.17,10,55983
272973,1,4,4,0,4,1,0,22.5,10,55983
272974,1,4,5,0,2,1,0,22.5,10,55983
272975,1,4,1,0,4,1,0,25.92,10,55983
272976,1,4,4,0,0,1,0,26.25,10,55983
272977,1,4,5,0,5,1,0,27.08,10,55983
272978,5,4,2,0,5,1,0,5.5,10,64238
272979,5,4,2,0,4,1,0,15.25,10,64238
272980,5,4,2,0,4,1,0,18.25,10,64238
272981,5,4,2,0,2,1,0,26.33,10,64238
272982,5,4,0,0,5,1,0,7.42,10,66063
272983,5,4,2,0,4,1,0,15.17,10,66063
272984,5,4,0,0,4,1,0,18.58,10,66063
272985,5,4,2,0,2,1,0,21.58,10,66063
272986,5,4,2,0,5,1,0,25.5,10,66063
272987,1,4,4,1,5,1,0,13.75,10,70220
272988,1,4,2,2,2,1,0,2.42,11,20606
272989,1,4,1,0,4,1,0,5.08,11,40369
272990,1,4,2,0,1,1,0,14.08,11,55087
272991,1,4,2,0,4,1,0,17.67,11,55087
272992,5,4,2,0,5,1,0,5.5,11,55502
272993,5,4,4,0,2,1,0,9.5,11,55502
272994,5,4,5,0,4,1,0,12.25,11,55502
272995,5,4,4,0,5,1,0,12.67,11,55502
272996,5,4,2,0,4,1,0,15.25,11,55502
272997,5,4,5,0,4,1,0,15.25,11,55502
272998,5,4,2,0,4,1,0,18.25,11,55502
272999,5,4,4,0,4,1,0,22.42,11,55502
273000,5,4,5,0,2,1,0,23.33,11,55502
273001,5,4,4,0,4,1,0,25.42,11,55502
273002,5,4,2,0,2,1,0,26.33,11,55502
273003,5,4,5,0,5,1,0,26.5,11,55502
273004,5,4,4,0,2,1,0,6.08,11,55983
273005,5,4,1,0,2,1,0,9.17,11,55983
273006,5,4,4,0,5,1,0,10.0,11,55983
273007,5,4,4,0,5,1,0,12.5,11,55983
273008,5,4,1,0,5,1,0,13.08,11,55983
273009,5,4,5,0,4,1,0,13.5,11,55983
273010,5,4,2,0,4,1,0,15.17,11,55983
273011,5,4,1,0,5,1,0,15.58,11,55983
273012,5,4,5,0,2,1,0,19.92,11,55983
273013,5,4,2,0,2,1,0,21.58,11,55983
273014,5,4,4,0,4,1,0,23.67,11,55983
273015,5,4,5,0,5,1,0,23.83,11,55983
273016,5,4,2,0,5,1,0,25.5,11,55983
273017,1,4,0,0,5,1,0,8.08,11,55983
273018,1,4,4,0,2,1,0,8.58,11,55983
273019,1,4,1,0,2,1,0,12.0,11,55983
273020,1,4,5,0,4,1,0,12.42,11,55983
273021,1,4,4,0,5,1,0,13.17,11,55983
273022,1,4,5,0,0,1,0,16.17,11,55983
273023,1,4,1,0,5,1,0,16.58,11,55983
273024,1,4,0,0,4,1,0,17.42,11,55983
273025,1,4,0,0,4,1,0,19.42,11,55983
273026,1,4,0,0,0,1,0,21.17,11,55983
273027,1,4,5,0,2,1,0,22.5,11,55983
273028,1,4,0,0,0,1,0,23.17,11,55983
273029,1,4,0,0,2,1,0,29.5,11,55983
273030,5,4,0,0,5,1,0,7.42,11,56879
273031,5,4,0,0,4,1,0,18.58,11,56879
273032,1,4,2,1,1,1,0,12.33,11,60631
273033,1,4,4,1,5,1,0,13.75,11,70220
273034,1,4,2,2,5,1,0,2.42,12,20606
273035,1,4,1,0,4,1,0,4.75,12,40369
273036,1,4,1,0,0,1,0,8.0,12,40369
273037,1,4,2,0,1,1,0,14.08,12,55087
273038,1,4,2,0,4,1,0,17.67,12,55087
273039,1,4,0,0,1,1,0,18.33,12,55087
273040,1,4,0,0,4,1,0,21.92,12,55087
273041,5,4,2,0,5,1,0,5.5,12,55502
273042,5,4,4,0,2,1,0,9.5,12,55502
273043,5,4,5,0,4,1,0,12.25,12,55502
273044,5,4,4,0,5,1,0,12.67,12,55502
273045,5,4,2,0,4,1,0,15.25,12,55502
273046,5,4,5,0,4,1,0,15.25,12,55502
273047,5,4,2,0,4,1,0,18.25,12,55502
273048,5,4,4,0,4,1,0,22.42,12,55502
273049,5,4,5,0,2,1,0,23.33,12,55502
273050,5,4,4,0,4,1,0,25.42,12,55502
273051,5,4,2,0,2,1,0,26.33,12,55502
273052,5,4,5,0,5,1,0,26.5,12,55502
273053,5,4,4,0,2,1,0,6.08,12,55983
273054,5,4,1,0,2,1,0,9.17,12,55983
273055,5,4,4,0,5,1,0,10.0,12,55983
273056,5,4,4,0,5,1,0,12.5,12,55983
273057,5,4,1,0,5,1,0,13.08,12,55983
273058,5,4,5,0,4,1,0,13.5,12,55983
273059,5,4,2,0,4,1,0,15.17,12,55983
273060,5,4,1,0,5,1,0,15.58,12,55983
273061,5,4,5,0,2,1,0,19.92,12,55983
273062,5,4,2,0,2,1,0,21.58,12,55983
273063,5,4,4,0,4,1,0,23.67,12,55983
273064,5,4,5,0,5,1,0,23.83,12,55983
273065,5,4,2,0,5,1,0,25.5,12,55983
273066,1,4,0,0,5,1,0,8.08,12,55983
273067,1,4,4,0,2,1,0,8.58,12,55983
273068,1,4,1,0,2,1,0,12.0,12,55983
273069,1,4,5,0,4,1,0,12.42,12,55983
273070,1,4,4,0,5,1,0,13.17,12,55983
273071,1,4,5,0,0,1,0,16.17,12,55983
273072,1,4,1,0,5,1,0,16.58,12,55983
273073,1,4,0,0,4,1,0,17.42,12,55983
273074,1,4,0,0,0,1,0,21.17,12,55983
273075,1,4,4,0,4,1,0,22.5,12,55983
273076,1,4,5,0,2,1,0,22.5,12,55983
273077,1,4,1,0,4,1,0,25.92,12,55983
273078,5,4,0,0,5,1,0,7.42,12,56879
273079,5,4,0,0,4,1,0,18.58,12,56879
273080,1,4,2,1,1,1,0,12.33,12,60631
273081,1,4,4,1,5,1,0,13.75,12,70220
273082,1,4,5,2,5,1,0,2.42,13,20606
273083,1,4,1,0,4,1,0,5.08,13,40369
273084,1,4,2,0,1,1,0,14.08,13,55087
273085,1,4,2,0,4,1,0,17.67,13,55087
273086,5,4,2,0,5,1,0,5.5,13,55502
273087,5,4,4,0,2,1,0,9.5,13,55502
273088,5,4,5,0,4,1,0,12.25,13,55502
273089,5,4,4,0,5,1,0,12.67,13,55502
273090,5,4,2,0,4,1,0,15.25,13,55502
273091,5,4,5,0,4,1,0,15.25,13,55502
273092,5,4,2,0,4,1,0,18.25,13,55502
273093,5,4,4,0,4,1,0,22.42,13,55502
273094,5,4,5,0,2,1,0,23.33,13,55502
273095,5,4,4,0,4,1,0,25.42,13,55502
273096,5,4,2,0,2,1,0,26.33,13,55502
273097,5,4,5,0,5,1,0,26.5,13,55502
273098,5,4,4,0,2,1,0,6.08,13,55983
273099,5,4,0,0,5,1,0,7.42,13,55983
273100,5,4,1,0,2,1,0,9.17,13,55983
273101,5,4,4,0,5,1,0,10.0,13,55983
273102,5,4,4,0,5,1,0,12.5,13,55983
273103,5,4,1,0,5,1,0,13.08,13,55983
273104,5,4,5,0,4,1,0,13.5,13,55983
273105,5,4,2,0,4,1,0,15.17,13,55983
273106,5,4,1,0,5,1,0,15.58,13,55983
273107,5,4,0,0,4,1,0,18.58,13,55983
273108,5,4,5,0,2,1,0,19.92,13,55983
273109,5,4,2,0,2,1,0,21.58,13,55983
273110,5,4,4,0,4,1,0,23.67,13,55983
273111,5,4,5,0,5,1,0,23.83,13,55983
273112,5,4,2,0,5,1,0,25.5,13,55983
273113,1,4,4,0,2,1,0,8.58,13,55983
273114,1,4,1,0,2,1,0,12.0,13,55983
273115,1,4,5,0,4,1,0,12.42,13,55983
273116,1,4,4,0,5,1,0,13.17,13,55983
273117,1,4,5,0,0,1,0,16.17,13,55983
273118,1,4,1,0,5,1,0,16.58,13,55983
273119,1,4,0,0,4,1,0,19.42,13,55983
273120,1,4,4,0,4,1,0,22.5,13,55983
273121,1,4,5,0,2,1,0,22.5,13,55983
273122,1,4,0,0,0,1,0,23.17,13,55983
273123,1,4,1,0,4,1,0,25.92,13,55983
273124,1,4,0,0,2,1,0,29.5,13,55983
273125,1,4,2,1,1,1,0,12.33,13,60631
273126,1,4,4,1,5,1,0,13.75,13,70220
273127,1,4,0,2,2,1,0,2.42,14,20606
273128,1,4,1,0,4,1,0,4.75,14,40369
273129,1,4,2,0,4,1,0,17.67,14,55087
273130,1,4,0,0,4,1,0,21.92,14,55087
273131,5,4,2,0,5,1,0,5.5,14,55502
273132,5,4,4,0,2,1,0,9.5,14,55502
273133,5,4,5,0,4,1,0,12.25,14,55502
273134,5,4,4,0,5,1,0,12.67,14,55502
273135,5,4,2,0,4,1,0,15.25,14,55502
273136,5,4,5,0,4,1,0,15.25,14,55502
273137,5,4,2,0,4,1,0,18.25,14,55502
273138,5,4,4,0,4,1,0,22.42,14,55502
273139,5,4,5,0,2,1,0,23.33,14,55502
273140,5,4,4,0,4,1,0,25.42,14,55502
273141,5,4,2,0,2,1,0,26.33,14,55502
273142,5,4,5,0,5,1,0,26.5,14,55502
273143,5,4,4,0,2,1,0,6.08,14,55983
273144,5,4,1,0,2,1,0,9.17,14,55983
273145,5,4,4,0,5,1,0,10.0,14,55983
273146,5,4,4,0,5,1,0,12.5,14,55983
273147,5,4,1,0,5,1,0,13.08,14,55983
273148,5,4,5,0,4,1,0,13.5,14,55983
273149,5,4,2,0,4,1,0,15.17,14,55983
273150,5,4,1,0,5,1,0,15.58,14,55983
273151,5,4,5,0,2,1,0,19.92,14,55983
273152,5,4,2,0,2,1,0,21.58,14,55983
273153,5,4,4,0,4,1,0,23.67,14,55983
273154,5,4,5,0,5,1,0,23.83,14,55983
273155,5,4,2,0,5,1,0,25.5,14,55983
273156,1,4,0,0,5,1,0,8.08,14,55983
273157,1,4,4,0,2,1,0,8.58,14,55983
273158,1,4,1,0,2,1,0,12.0,14,55983
273159,1,4,5,0,4,1,0,12.42,14,55983
273160,1,4,4,0,5,1,0,13.17,14,55983
273161,1,4,5,0,0,1,0,16.17,14,55983
273162,1,4,1,0,5,1,0,16.58,14,55983
273163,1,4,0,0,4,1,0,17.42,14,55983
273164,1,4,0,0,0,1,0,21.17,14,55983
273165,1,4,4,0,4,1,0,22.5,14,55983
273166,1,4,5,0,2,1,0,22.5,14,55983
273167,1,4,1,0,4,1,0,25.92,14,55983
273168,1,4,2,1,4,1,0,15.92,14,60631
273169,5,4,0,0,5,1,0,7.42,14,66063
273170,5,4,0,0,4,1,0,18.58,14,66063
273171,1,4,4,1,5,1,0,13.75,14,70220
273172,1,4,2,2,2,1,0,2.42,15,20606
273173,1,4,1,0,4,1,0,5.08,15,40369
273174,1,4,2,0,1,1,0,14.08,15,55087
273175,1,4,2,0,4,1,0,17.67,15,55087
273176,1,4,0,0,1,1,0,18.33,15,55087
273177,1,4,0,0,4,1,0,21.92,15,55087
273178,5,4,2,0,5,1,0,5.5,15,55502
273179,5,4,4,0,2,1,0,9.5,15,55502
273180,5,4,5,0,4,1,0,12.25,15,55502
273181,5,4,4,0,5,1,0,12.67,15,55502
273182,5,4,2,0,4,1,0,15.25,15,55502
273183,5,4,5,0,4,1,0,15.25,15,55502
273184,5,4,2,0,4,1,0,18.25,15,55502
273185,5,4,4,0,4,1,0,22.42,15,55502
273186,5,4,5,0,2,1,0,23.33,15,55502
273187,5,4,4,0,4,1,0,25.42,15,55502
273188,5,4,2,0,2,1,0,26.33,15,55502
273189,5,4,5,0,5,1,0,26.5,15,55502
273190,5,4,4,0,2,1,0,6.08,15,55983
273191,5,4,1,0,2,1,0,9.17,15,55983
273192,5,4,4,0,5,1,0,10.0,15,55983
273193,5,4,4,0,5,1,0,12.5,15,55983
273194,5,4,1,0,5,1,0,13.08,15,55983
273195,5,4,5,0,4,1,0,13.5,15,55983
273196,5,4,2,0,4,1,0,15.17,15,55983
273197,5,4,1,0,5,1,0,15.58,15,55983
273198,5,4,5,0,2,1,0,19.92,15,55983
273199,5,4,2,0,2,1,0,21.58,15,55983
273200,5,4,4,0,4,1,0,23.67,15,55983
273201,5,4,5,0,5,1,0,23.83,15,55983
273202,5,4,2,0,5,1,0,25.5,15,55983
273203,1,4,0,0,5,1,0,8.08,15,55983
273204,1,4,4,0,2,1,0,8.58,15,55983
273205,1,4,1,0,2,1,0,12.0,15,55983
273206,1,4,5,0,4,1,0,12.42,15,55983
273207,1,4,4,0,5,1,0,13.17,15,55983
273208,1,4,5,0,0,1,0,16.17,15,55983
273209,1,4,1,0,5,1,0,16.58,15,55983
273210,1,4,0,0,4,1,0,17.42,15,55983
273211,1,4,0,0,0,1,0,21.17,15,55983
273212,1,4,4,0,4,1,0,22.5,15,55983
273213,1,4,5,0,2,1,0,22.5,15,55983
273214,5,4,0,0,5,1,0,7.42,15,56879
273215,5,4,0,0,4,1,0,18.58,15,56879
273216,1,4,2,1,1,1,0,12.33,15,60631
273217,1,4,4,1,5,1,0,13.75,15,70220
273218,1,4,2,2,5,1,0,2.42,16,20606
273219,1,4,1,0,4,1,0,4.75,16,40369
273220,1,4,2,0,1,1,0,14.08,16,55087
273221,1,4,2,0,4,1,0,17.67,16,55087
273222,5,4,2,0,5,1,0,5.5,16,55502
273223,5,4,4,0,2,1,0,9.5,16,55502
273224,5,4,5,0,4,1,0,12.25,16,55502
273225,5,4,4,0,5,1,0,12.67,16,55502
273226,5,4,2,0,4,1,0,15.25,16,55502
273227,5,4,5,0,4,1,0,15.25,16,55502
273228,5,4,2,0,4,1,0,18.25,16,55502
273229,5,4,4,0,4,1,0,22.42,16,55502
273230,5,4,5,0,2,1,0,23.33,16,55502
273231,5,4,4,0,4,1,0,25.42,16,55502
273232,5,4,2,0,2,1,0,26.33,16,55502
273233,5,4,5,0,5,1,0,26.5,16,55502
273234,5,4,4,0,2,1,0,6.08,16,55983
273235,5,4,1,0,2,1,0,9.17,16,55983
273236,5,4,4,0,5,1,0,10.0,16,55983
273237,5,4,4,0,5,1,0,12.5,16,55983
273238,5,4,1,0,5,1,0,13.08,16,55983
273239,5,4,1,0,5,1,0,15.58,16,55983
273240,5,4,5,0,2,1,0,19.92,16,55983
273241,5,4,2,0,2,1,0,21.58,16,55983
273242,5,4,5,0,5,1,0,23.83,16,55983
273243,5,4,2,0,5,1,0,25.5,16,55983
273244,1,4,0,0,5,1,0,8.08,16,55983
273245,1,4,4,0,2,1,0,8.58,16,55983
273246,1,4,1,0,2,1,0,12.0,16,55983
273247,1,4,5,0,4,1,0,12.42,16,55983
273248,1,4,4,0,5,1,0,13.17,16,55983
273249,1,4,5,0,0,1,0,16.17,16,55983
273250,1,4,1,0,5,1,0,16.58,16,55983
273251,1,4,0,0,4,1,0,17.42,16,55983
273252,1,4,0,0,0,1,0,21.17,16,55983
273253,1,4,4,0,4,1,0,22.5,16,55983
273254,1,4,5,0,2,1,0,22.5,16,55983
273255,1,4,1,0,4,1,0,25.92,16,55983
273256,1,4,4,0,0,1,0,26.25,16,55983
273257,1,4,5,0,5,1,0,27.08,16,55983
273258,1,4,2,1,1,1,0,12.33,16,60631
273259,5,4,0,0,5,1,0,7.42,16,67743
273260,5,4,5,0,4,1,0,13.5,16,68415
273261,5,4,2,0,4,1,0,15.17,16,68415
273262,1,4,4,1,5,1,0,13.75,16,70220
273263,5,4,0,0,4,1,0,18.58,16,80175
273264,1,4,5,2,5,1,0,2.42,17,20606
273265,1,4,1,0,4,1,0,5.08,17,40369
273266,1,4,2,0,4,1,0,17.67,17,55087
273267,1,4,0,0,4,1,0,21.92,17,55087
273268,5,4,4,0,2,1,0,6.08,17,55983
273269,5,4,0,0,5,1,0,7.42,17,55983
273270,5,4,1,0,2,1,0,9.17,17,55983
273271,5,4,4,0,5,1,0,10.0,17,55983
273272,5,4,4,0,5,1,0,12.5,17,55983
273273,5,4,1,0,5,1,0,13.08,17,55983
273274,5,4,1,0,5,1,0,15.58,17,55983
273275,5,4,5,0,2,1,0,19.92,17,55983
273276,5,4,2,0,2,1,0,21.58,17,55983
273277,5,4,5,0,5,1,0,23.83,17,55983
273278,5,4,0,0,2,1,0,25.0,17,55983
273279,5,4,2,0,5,1,0,25.5,17,55983
273280,1,4,0,0,5,1,0,8.08,17,55983
273281,1,4,4,0,2,1,0,8.58,17,55983
273282,1,4,1,0,2,1,0,12.0,17,55983
273283,1,4,5,0,4,1,0,12.42,17,55983
273284,1,4,4,0,5,1,0,13.17,17,55983
273285,1,4,5,0,0,1,0,16.17,17,55983
273286,1,4,1,0,5,1,0,16.58,17,55983
273287,1,4,0,0,4,1,0,17.42,17,55983
273288,1,4,0,0,0,1,0,21.17,17,55983
273289,1,4,4,0,4,1,0,22.5,17,55983
273290,1,4,5,0,2,1,0,22.5,17,55983
273291,1,4,1,0,4,1,0,25.92,17,55983
273292,5,4,2,0,5,1,0,5.5,17,64238
273293,5,4,2,0,4,1,0,15.25,17,64238
273294,5,4,2,0,4,1,0,18.25,17,64238
273295,5,4,2,0,2,1,0,26.33,17,64238
