airline,source_city,departure_time,stops,arrival_time,destination_city,class,days_left,price
2,2,3,2,1,5,1,40,2410
2,2,0,2,2,5,1,40,2410
2,2,0,2,2,5,1,40,2410
2,2,2,2,5,5,1,40,2410
0,2,2,2,5,5,1,40,2410
3,2,2,2,5,5,1,40,2410
2,2,5,2,5,5,1,40,2410
3,2,4,2,4,5,1,40,2410
2,2,4,2,0,5,1,40,2410
3,2,4,2,0,5,1,40,2410
2,2,2,2,5,5,1,40,2410
3,2,1,2,1,5,1,40,2410
0,2,2,0,3,5,1,40,2409
0,2,4,0,5,5,1,40,2409
0,2,2,0,1,5,1,40,2409
0,2,1,0,5,5,1,40,2409
0,2,0,0,3,5,1,40,2409
0,2,0,0,3,5,1,40,2409
0,2,5,0,0,5,1,40,2409
0,2,4,0,3,5,1,40,2409
3,2,0,0,2,5,1,40,2410
3,2,4,0,0,5,1,40,2410
3,2,4,0,0,5,1,40,2410
3,2,1,0,0,5,1,40,2410
3,2,2,0,5,5,1,40,2410
3,2,1,0,4,5,1,40,2410
3,2,0,0,2,5,1,40,2410
3,2,1,0,0,5,1,40,2410
3,2,4,0,2,5,1,40,2410
3,2,4,0,2,5,1,40,2410
3,2,0,0,5,5,1,40,2410
3,2,1,0,2,5,1,40,2410
3,2,0,0,5,5,1,40,2410
4,2,2,2,5,5,1,40,2456
4,2,2,2,5,5,1,40,2456
1,2,2,2,2,5,1,40,2476
1,2,1,2,4,5,1,40,2476
1,2,1,2,4,5,1,40,2476
1,2,4,2,0,5,1,40,2476
1,2,2,2,5,5,1,40,2476
1,2,4,2,4,5,1,40,2476
1,2,2,2,5,5,1,40,2476
1,2,0,0,2,5,1,40,2476
1,2,2,0,5,5,1,40,2476
3,2,4,2,0,5,1,40,2568
3,2,0,2,2,5,1,40,2568
3,2,4,2,4,5,1,40,2568
4,2,1,2,4,5,1,40,2621
4,2,1,2,4,5,1,40,2621
5,2,1,2,4,5,1,40,3100
5,2,2,2,5,5,1,40,3100
5,2,4,2,4,5,1,40,3100
5,2,2,2,2,5,1,40,3100
5,2,2,2,5,5,1,40,3100
3,2,2,2,2,5,1,40,2949
3,2,2,2,5,5,1,40,2949
3,2,0,2,2,5,1,40,2949
3,2,5,2,5,5,1,40,2949
0,2,2,0,3,5,1,40,3102
0,2,5,0,1,5,1,40,3102
0,2,2,0,1,5,1,40,3102
1,2,1,0,0,5,1,40,3291
2,2,2,0,5,5,1,40,3330
2,2,2,0,3,5,1,40,3330
2,2,2,0,3,5,1,40,3330
4,2,2,0,5,5,1,40,3371
4,2,2,0,4,5,1,40,3371
3,2,5,0,1,5,1,40,3549
3,2,5,0,1,5,1,40,3549
3,2,1,0,4,5,1,40,3553
1,2,4,0,0,5,1,40,3554
1,2,2,0,0,5,1,40,3564
1,2,2,0,5,5,1,40,3677
5,2,0,0,0,5,1,40,4170
1,2,2,0,5,5,1,40,3831
1,2,4,0,5,5,1,40,3831
1,2,4,0,5,5,1,40,3831
1,2,5,0,5,5,1,40,3831
1,2,4,0,2,5,1,40,3855
1,2,5,0,4,5,1,40,3855
1,2,1,0,2,5,1,40,3855
1,2,2,0,4,5,1,40,3855
1,2,5,0,2,5,1,40,3855
1,2,4,0,4,5,1,40,3855
1,2,2,0,2,5,1,40,3855
1,2,1,0,4,5,1,40,3855
3,2,2,0,5,5,1,40,3911
4,2,0,0,0,5,1,40,3977
5,2,2,0,5,5,1,40,4381
5,2,0,0,5,5,1,40,4381
1,2,0,0,2,5,1,40,4107
1,2,4,0,5,5,1,40,4161
1,2,1,0,5,5,1,40,4161
1,2,4,0,4,5,1,40,4161
4,2,1,0,4,5,1,40,4197
3,2,5,0,4,5,1,40,4212
1,2,1,0,5,5,1,40,4233
5,2,1,0,0,5,1,40,4691
5,2,1,0,5,5,1,40,4691
5,2,0,0,0,5,1,40,4781
4,2,0,0,2,5,1,40,4581
5,2,0,0,2,5,1,40,4968
5,2,0,0,5,5,1,40,5040
5,2,2,0,4,5,1,40,5040
5,2,2,0,4,5,1,40,5040
5,2,0,0,4,5,1,40,5040
5,2,2,0,0,5,1,40,5040
2,2,4,0,2,5,1,40,4793
1,2,1,0,5,5,1,40,4863
5,2,2,0,5,5,1,40,5227
5,2,1,0,0,5,1,40,5227
5,2,0,0,5,5,1,40,5227
5,2,4,0,5,5,1,40,5227
5,2,5,0,4,5,1,40,5227
5,2,1,0,5,5,1,40,5227
5,2,2,0,4,5,1,40,5227
5,2,5,0,0,5,1,40,5227
5,2,0,0,4,5,1,40,5227
5,2,4,0,4,5,1,40,5227
3,2,2,0,5,5,1,40,4904
1,2,4,0,0,5,1,40,4926
5,2,2,0,4,5,1,40,5355
5,2,2,0,4,5,1,40,5355
5,2,2,0,0,5,1,40,5355
5,2,2,0,4,5,1,40,5364
1,2,4,0,2,5,1,40,5026
1,2,2,0,2,5,1,40,5026
2,2,5,0,4,5,1,40,5087
0,2,2,0,3,5,1,40,5230
0,2,2,0,1,5,1,40,5230
1,2,1,0,0,5,1,40,5231
1,2,2,0,0,5,1,40,5231
1,2,0,0,2,5,1,40,5246
1,2,0,0,5,5,1,40,5360
1,2,1,0,5,5,1,40,5360
1,2,2,0,5,5,1,40,5507
1,2,0,0,5,5,1,40,5507
1,2,5,0,4,5,1,40,5525
3,2,5,0,4,5,1,40,5525
1,2,5,0,2,5,1,40,5525
5,2,2,0,0,5,1,40,5907
2,2,0,0,5,5,1,40,5600
2,2,0,0,5,5,1,40,5600
4,2,2,0,1,5,1,40,5761
1,2,1,0,5,5,1,40,5761
2,2,5,0,1,5,1,40,5806
1,2,1,0,2,5,1,40,5852
2,2,4,0,2,5,1,40,5944
5,2,1,0,4,5,1,40,6296
5,2,2,0,5,5,1,40,6296
5,2,2,0,5,5,1,40,6296
5,2,0,0,5,5,1,40,6296
5,2,0,0,5,5,1,40,6296
5,2,2,0,5,5,1,40,6296
5,2,0,0,5,5,1,40,6296
5,2,0,0,5,5,1,40,6296
5,2,4,0,5,5,1,40,6296
5,2,5,0,4,5,1,40,6296
2,2,4,0,2,5,1,40,5958
2,2,4,0,2,5,1,40,5958
2,2,4,0,0,5,1,40,6089
2,2,1,0,0,5,1,40,6089
2,2,4,0,5,5,1,40,6089
1,2,4,0,2,5,1,40,6137
2,2,1,0,4,5,1,40,6146
1,2,4,0,5,5,1,40,6181
1,2,0,0,2,5,1,40,6312
1,2,2,0,0,5,1,40,6339
2,2,4,0,2,5,1,40,6473
1,2,5,0,0,5,1,40,6724
1,2,4,0,0,5,1,40,6933
5,2,1,0,0,5,1,40,7575
5,2,2,0,5,5,1,40,7575
5,2,1,0,0,5,1,40,7575
5,2,0,0,5,5,1,40,7575
5,2,1,0,5,5,1,40,7575
5,2,1,0,5,5,1,40,7575
5,2,1,0,5,5,1,40,7575
5,2,5,0,0,5,1,40,7575
5,2,1,0,5,5,1,40,7575
1,2,4,0,2,5,1,40,7310
1,2,4,0,0,5,1,40,7341
2,2,1,0,0,5,1,40,7469
2,2,1,0,0,5,1,40,7907
2,2,1,0,0,5,1,40,7907
2,2,0,0,2,5,1,40,8275
2,2,4,0,2,5,1,40,8275
2,2,1,0,2,5,1,40,8275
1,2,4,0,5,5,1,40,8423
1,2,4,0,2,5,1,40,8592
1,2,2,0,5,5,1,40,8789
2,2,4,0,2,5,1,40,9242
3,2,4,1,2,5,1,40,13535
5,2,1,2,1,5,1,41,2476
5,2,5,2,5,5,1,41,2476
5,2,5,2,5,5,1,41,2476
5,2,4,2,4,5,1,41,2700
5,2,0,2,0,5,1,41,2700
5,2,0,2,2,5,1,41,2700
5,2,0,2,2,5,1,41,2700
5,2,2,2,5,5,1,41,2700
5,2,4,2,0,5,1,41,2700
5,2,4,2,0,5,1,41,2700
2,2,0,2,0,5,1,41,2410
2,2,0,2,2,5,1,41,2410
2,2,2,2,2,5,1,41,2410
3,2,3,2,1,5,1,41,2410
0,2,1,2,1,5,1,41,2410
3,2,1,2,4,5,1,41,2410
2,2,1,2,4,5,1,41,2410
2,2,1,2,4,5,1,41,2410
3,2,4,2,4,5,1,41,2410
3,2,5,2,3,5,1,41,2410
2,2,3,2,1,5,1,41,2410
2,2,0,2,2,5,1,41,2410
2,2,0,2,2,5,1,41,2410
2,2,2,2,5,5,1,41,2410
0,2,2,2,5,5,1,41,2410
3,2,2,2,5,5,1,41,2410
2,2,5,2,5,5,1,41,2410
2,2,4,2,0,5,1,41,2410
3,2,4,2,0,5,1,41,2410
2,2,2,2,5,5,1,41,2410
3,2,1,2,1,5,1,41,2410
0,2,2,0,3,5,1,41,2409
0,2,2,0,3,5,1,41,2409
0,2,5,0,1,5,1,41,2409
0,2,4,0,5,5,1,41,2409
0,2,2,0,1,5,1,41,2409
0,2,2,0,1,5,1,41,2409
0,2,1,0,5,5,1,41,2409
0,2,0,0,3,5,1,41,2409
0,2,5,0,0,5,1,41,2409
0,2,4,0,3,5,1,41,2409
3,2,0,0,2,5,1,41,2410
3,2,4,0,0,5,1,41,2410
3,2,1,0,0,5,1,41,2410
3,2,2,0,5,5,1,41,2410
3,2,1,0,4,5,1,41,2410
3,2,0,0,2,5,1,41,2410
3,2,1,0,0,5,1,41,2410
3,2,4,0,2,5,1,41,2410
3,2,5,0,1,5,1,41,2410
3,2,0,0,5,5,1,41,2410
3,2,0,0,5,5,1,41,2410
3,2,1,0,2,5,1,41,2410
3,2,0,0,5,5,1,41,2410
3,2,5,0,4,5,1,41,2410
4,2,2,2,5,5,1,41,2456
4,2,1,2,4,5,1,41,2456
4,2,2,2,5,5,1,41,2456
1,2,2,2,2,5,1,41,2476
1,2,1,2,4,5,1,41,2476
1,2,1,2,4,5,1,41,2476
1,2,2,2,5,5,1,41,2476
1,2,4,2,4,5,1,41,2476
1,2,2,2,5,5,1,41,2476
1,2,0,0,2,5,1,41,2476
1,2,2,0,5,5,1,41,2476
4,2,1,2,4,5,1,41,2621
5,2,1,2,4,5,1,41,3100
5,2,2,2,5,5,1,41,3100
5,2,4,2,4,5,1,41,3100
5,2,2,2,2,5,1,41,3100
5,2,2,2,5,5,1,41,3100
3,2,4,2,0,5,1,41,3001
3,2,5,2,5,5,1,41,3001
3,2,4,2,4,5,1,41,3001
1,2,1,0,0,5,1,41,3291
2,2,2,0,5,5,1,41,3330
2,2,2,0,3,5,1,41,3330
2,2,2,0,3,5,1,41,3330
4,2,2,0,5,5,1,41,3371
4,2,2,0,4,5,1,41,3371
1,2,1,0,5,5,1,41,3488
1,2,2,0,0,5,1,41,3501
3,2,5,0,1,5,1,41,3549
3,2,5,0,4,5,1,41,3553
3,2,2,2,5,5,1,41,3570
3,2,0,2,2,5,1,41,3570
1,2,0,0,0,5,1,41,3764
5,2,0,0,0,5,1,41,4170
1,2,2,0,5,5,1,41,3831
1,2,2,0,5,5,1,41,3831
1,2,5,0,4,5,1,41,3831
1,2,4,0,5,5,1,41,3831
1,2,2,0,4,5,1,41,3831
1,2,4,0,5,5,1,41,3831
1,2,2,0,4,5,1,41,3831
1,2,4,0,4,5,1,41,3831
1,2,4,0,4,5,1,41,3831
1,2,5,0,5,5,1,41,3831
3,2,2,2,2,5,1,41,3855
3,2,0,2,2,5,1,41,3855
1,2,4,0,2,5,1,41,3855
1,2,1,0,2,5,1,41,3855
1,2,5,0,4,5,1,41,3855
1,2,2,0,4,5,1,41,3855
1,2,5,0,2,5,1,41,3855
1,2,4,0,4,5,1,41,3855
1,2,2,0,2,5,1,41,3855
1,2,1,0,4,5,1,41,3855
3,2,2,0,5,5,1,41,3911
4,2,0,0,0,5,1,41,3977
5,2,2,0,4,5,1,41,4381
5,2,0,0,4,5,1,41,4381
1,2,0,0,2,5,1,41,4107
3,2,1,0,4,5,1,41,4142
1,2,1,0,5,5,1,41,4233
5,2,2,0,5,5,1,41,4673
5,2,0,0,5,5,1,41,4673
5,2,1,0,0,5,1,41,4691
5,2,1,0,5,5,1,41,4691
5,2,0,0,0,5,1,41,4781
3,2,1,2,4,5,1,41,4479
4,2,0,0,2,5,1,41,4581
5,2,0,0,2,5,1,41,4968
5,2,0,0,5,5,1,41,5040
5,2,0,0,4,5,1,41,5040
2,2,4,0,2,5,1,41,4793
0,2,2,0,3,5,1,41,4867
0,2,2,0,1,5,1,41,4867
5,2,2,0,5,5,1,41,5227
5,2,1,0,0,5,1,41,5227
5,2,0,0,5,5,1,41,5227
5,2,4,0,5,5,1,41,5227
5,2,5,0,4,5,1,41,5227
5,2,1,0,5,5,1,41,5227
5,2,2,0,4,5,1,41,5227
5,2,5,0,0,5,1,41,5227
5,2,0,0,4,5,1,41,5227
1,2,4,0,0,5,1,41,4926
4,2,1,0,4,5,1,41,4931
1,2,5,0,0,5,1,41,4939
1,2,2,0,0,5,1,41,4939
3,2,2,0,5,5,1,41,4959
5,2,2,0,4,5,1,41,5355
5,2,2,0,4,5,1,41,5355
5,2,2,0,4,5,1,41,5355
5,2,2,0,4,5,1,41,5355
5,2,2,0,0,5,1,41,5355
5,2,2,0,0,5,1,41,5355
1,2,1,0,2,5,1,41,5026
2,2,4,0,0,5,1,41,5087
2,2,1,0,0,5,1,41,5087
2,2,4,0,5,5,1,41,5087
2,2,5,0,4,5,1,41,5087
0,2,0,0,3,5,1,41,5230
1,2,1,0,0,5,1,41,5231
1,2,2,0,0,5,1,41,5231
2,2,0,0,5,5,1,41,5323
2,2,0,0,5,5,1,41,5323
1,2,1,0,5,5,1,41,5360
1,2,4,0,2,5,1,41,5446
1,2,2,0,5,5,1,41,5507
1,2,0,0,5,5,1,41,5507
1,2,5,0,4,5,1,41,5525
1,2,5,0,2,5,1,41,5525
1,2,0,0,5,5,1,41,5761
4,2,2,0,1,5,1,41,5761
1,2,1,0,5,5,1,41,5761
1,2,0,0,4,5,1,41,5761
2,2,5,0,1,5,1,41,5806
1,2,2,0,2,5,1,41,5927
5,2,1,0,4,5,1,41,6296
5,2,2,0,5,5,1,41,6296
5,2,2,0,5,5,1,41,6296
5,2,0,0,5,5,1,41,6296
5,2,0,0,5,5,1,41,6296
5,2,2,0,5,5,1,41,6296
5,2,0,0,5,5,1,41,6296
5,2,0,0,5,5,1,41,6296
5,2,4,0,5,5,1,41,6296
5,2,5,0,4,5,1,41,6296
2,2,4,0,2,5,1,41,5958
2,2,4,0,2,5,1,41,5958
2,2,1,0,4,5,1,41,6146
1,2,4,0,5,5,1,41,6181
1,2,2,0,4,5,1,41,6181
1,2,0,0,2,5,1,41,6312
1,2,1,0,0,5,1,41,6339
1,2,5,0,0,5,1,41,6724
1,2,4,0,5,5,1,41,6795
3,2,4,2,4,5,1,41,6937
1,2,4,0,0,5,1,41,6933
1,2,4,0,2,5,1,41,6995
5,2,1,0,0,5,1,41,7575
5,2,2,0,5,5,1,41,7575
5,2,1,0,0,5,1,41,7575
5,2,0,0,5,5,1,41,7575
5,2,1,0,5,5,1,41,7575
5,2,1,0,5,5,1,41,7575
5,2,1,0,5,5,1,41,7575
5,2,5,0,0,5,1,41,7575
5,2,1,0,5,5,1,41,7575
2,2,1,0,0,5,1,41,7469
2,2,1,0,0,5,1,41,7907
2,2,1,0,0,5,1,41,7907
2,2,0,0,2,5,1,41,8275
2,2,4,0,2,5,1,41,8275
2,2,4,0,2,5,1,41,8275
2,2,1,0,2,5,1,41,8275
5,2,2,0,0,5,1,41,8805
1,2,4,0,0,5,1,41,8475
2,2,4,0,2,5,1,41,10837
2,2,4,0,2,5,1,41,10837
5,2,1,2,1,5,1,42,2476
5,2,5,2,5,5,1,42,2476
5,2,5,2,5,5,1,42,2476
5,2,4,2,4,5,1,42,2700
5,2,0,2,0,5,1,42,2700
5,2,0,2,2,5,1,42,2700
5,2,0,2,2,5,1,42,2700
5,2,2,2,5,5,1,42,2700
5,2,4,2,0,5,1,42,2700
5,2,4,2,0,5,1,42,2700
2,2,0,2,0,5,1,42,2410
2,2,0,2,2,5,1,42,2410
2,2,2,2,2,5,1,42,2410
3,2,3,2,1,5,1,42,2410
0,2,1,2,1,5,1,42,2410
3,2,1,2,4,5,1,42,2410
2,2,1,2,4,5,1,42,2410
3,2,1,2,4,5,1,42,2410
2,2,1,2,4,5,1,42,2410
3,2,4,2,4,5,1,42,2410
3,2,5,2,3,5,1,42,2410
2,2,3,2,1,5,1,42,2410
2,2,0,2,2,5,1,42,2410
2,2,0,2,2,5,1,42,2410
2,2,2,2,5,5,1,42,2410
0,2,2,2,5,5,1,42,2410
3,2,2,2,5,5,1,42,2410
2,2,5,2,5,5,1,42,2410
2,2,4,2,0,5,1,42,2410
3,2,4,2,0,5,1,42,2410
2,2,2,2,5,5,1,42,2410
3,2,1,2,1,5,1,42,2410
0,2,2,0,3,5,1,42,2409
0,2,5,0,1,5,1,42,2409
0,2,4,0,5,5,1,42,2409
0,2,2,0,1,5,1,42,2409
0,2,1,0,5,5,1,42,2409
0,2,0,0,3,5,1,42,2409
0,2,5,0,0,5,1,42,2409
0,2,4,0,3,5,1,42,2409
3,2,0,0,2,5,1,42,2410
3,2,4,0,0,5,1,42,2410
3,2,4,0,0,5,1,42,2410
3,2,2,0,5,5,1,42,2410
3,2,1,0,0,5,1,42,2410
3,2,2,0,5,5,1,42,2410
3,2,1,0,4,5,1,42,2410
3,2,0,0,2,5,1,42,2410
3,2,1,0,0,5,1,42,2410
3,2,5,0,1,5,1,42,2410
3,2,4,0,2,5,1,42,2410
3,2,0,0,5,5,1,42,2410
3,2,1,0,2,5,1,42,2410
3,2,5,0,1,5,1,42,2410
3,2,0,0,5,5,1,42,2410
3,2,5,0,4,5,1,42,2410
4,2,2,2,5,5,1,42,2456
4,2,1,2,4,5,1,42,2456
4,2,2,2,5,5,1,42,2456
1,2,2,2,2,5,1,42,2476
1,2,1,2,4,5,1,42,2476
1,2,1,2,4,5,1,42,2476
1,2,4,2,0,5,1,42,2476
1,2,2,2,5,5,1,42,2476
1,2,4,2,4,5,1,42,2476
1,2,2,2,5,5,1,42,2476
1,2,0,0,2,5,1,42,2476
1,2,2,0,5,5,1,42,2476
3,2,4,1,2,5,1,42,2568
4,2,1,2,4,5,1,42,2621
5,2,1,2,4,5,1,42,3100
5,2,2,2,5,5,1,42,3100
5,2,4,2,4,5,1,42,3100
5,2,2,2,2,5,1,42,3100
5,2,2,2,5,5,1,42,3100
3,2,4,2,4,5,1,42,2791
3,2,4,2,0,5,1,42,3001
3,2,2,2,5,5,1,42,3001
3,2,5,2,5,5,1,42,3001
3,2,4,2,4,5,1,42,3001
0,2,2,0,3,5,1,42,3102
0,2,2,0,1,5,1,42,3102
1,2,2,0,0,5,1,42,3291
2,2,2,0,5,5,1,42,3330
2,2,2,0,3,5,1,42,3330
2,2,2,0,3,5,1,42,3330
4,2,2,0,5,5,1,42,3371
4,2,2,0,4,5,1,42,3371
1,2,1,0,0,5,1,42,3501
3,2,1,0,4,5,1,42,3553
3,2,5,0,4,5,1,42,3553
3,2,2,2,2,5,1,42,3570
3,2,0,2,2,5,1,42,3570
3,2,0,2,2,5,1,42,3570
3,2,4,0,2,5,1,42,3631
1,2,2,0,5,5,1,42,3677
1,2,4,0,0,5,1,42,3764
5,2,0,0,0,5,1,42,4170
1,2,2,0,5,5,1,42,3831
1,2,4,0,5,5,1,42,3831
1,2,4,0,5,5,1,42,3831
1,2,5,0,5,5,1,42,3831
1,2,4,0,2,5,1,42,3855
1,2,1,0,2,5,1,42,3855
1,2,5,0,2,5,1,42,3855
1,2,2,0,2,5,1,42,3855
3,2,2,0,5,5,1,42,3911
4,2,0,0,0,5,1,42,3977
5,2,2,0,5,5,1,42,4381
5,2,0,0,5,5,1,42,4381
5,2,2,0,4,5,1,42,4381
5,2,0,0,4,5,1,42,4381
1,2,0,0,2,5,1,42,4107
1,2,4,0,5,5,1,42,4161
1,2,1,0,5,5,1,42,4161
1,2,4,0,4,5,1,42,4161
4,2,1,0,4,5,1,42,4197
1,2,1,0,5,5,1,42,4233
5,2,1,0,0,5,1,42,4691
5,2,1,0,5,5,1,42,4691
5,2,0,0,0,5,1,42,4781
4,2,0,0,2,5,1,42,4581
5,2,0,0,2,5,1,42,4968
5,2,2,0,4,5,1,42,5040
5,2,2,0,4,5,1,42,5040
5,2,2,0,0,5,1,42,5040
2,2,4,0,2,5,1,42,4793
5,2,2,0,5,5,1,42,5227
5,2,1,0,0,5,1,42,5227
5,2,0,0,5,5,1,42,5227
5,2,4,0,5,5,1,42,5227
5,2,5,0,4,5,1,42,5227
5,2,1,0,5,5,1,42,5227
5,2,2,0,4,5,1,42,5227
5,2,5,0,0,5,1,42,5227
5,2,0,0,4,5,1,42,5227
5,2,2,0,0,5,1,42,5227
1,2,4,0,0,5,1,42,4926
1,2,1,0,5,5,1,42,4939
1,2,2,0,0,5,1,42,4939
5,2,0,0,5,5,1,42,5355
5,2,2,0,4,5,1,42,5355
5,2,2,0,4,5,1,42,5355
5,2,0,0,4,5,1,42,5355
1,2,2,0,2,5,1,42,5026
2,2,1,0,0,5,1,42,5087
2,2,5,0,4,5,1,42,5087
1,2,1,0,5,5,1,42,5178
0,2,2,0,3,5,1,42,5230
0,2,0,0,3,5,1,42,5230
0,2,2,0,1,5,1,42,5230
1,2,1,0,0,5,1,42,5231
1,2,2,0,0,5,1,42,5231
1,2,0,0,2,5,1,42,5246
2,2,0,0,5,5,1,42,5323
2,2,0,0,5,5,1,42,5323
1,2,0,0,5,5,1,42,5360
1,2,5,0,0,5,1,42,5360
1,2,2,0,5,5,1,42,5507
1,2,0,0,5,5,1,42,5507
1,2,5,0,4,5,1,42,5525
1,2,5,0,2,5,1,42,5525
1,2,5,0,5,5,1,42,5702
4,2,2,0,1,5,1,42,5761
1,2,0,0,4,5,1,42,5761
2,2,5,0,1,5,1,42,5806
1,2,1,0,2,5,1,42,5852
1,2,4,0,2,5,1,42,5927
1,2,2,0,2,5,1,42,5927
5,2,1,0,4,5,1,42,6296
5,2,2,0,5,5,1,42,6296
5,2,2,0,5,5,1,42,6296
5,2,0,0,5,5,1,42,6296
5,2,0,0,5,5,1,42,6296
5,2,2,0,5,5,1,42,6296
5,2,0,0,5,5,1,42,6296
5,2,0,0,5,5,1,42,6296
5,2,4,0,5,5,1,42,6296
5,2,5,0,4,5,1,42,6296
2,2,4,0,2,5,1,42,5958
2,2,4,0,2,5,1,42,5958
2,2,4,0,0,5,1,42,6042
2,2,4,0,5,5,1,42,6042
2,2,1,0,4,5,1,42,6146
1,2,2,0,4,5,1,42,6181
1,2,4,0,4,5,1,42,6181
1,2,4,0,5,5,1,42,6433
1,2,4,0,2,5,1,42,6470
1,2,1,0,0,5,1,42,6724
1,2,5,0,0,5,1,42,6724
1,2,4,0,0,5,1,42,6933
5,2,1,0,0,5,1,42,7575
5,2,2,0,5,5,1,42,7575
5,2,1,0,0,5,1,42,7575
5,2,0,0,5,5,1,42,7575
5,2,1,0,5,5,1,42,7575
5,2,1,0,5,5,1,42,7575
5,2,1,0,5,5,1,42,7575
5,2,5,0,0,5,1,42,7575
5,2,1,0,5,5,1,42,7575
2,2,1,0,0,5,1,42,7234
2,2,1,0,0,5,1,42,7234
2,2,1,0,0,5,1,42,7469
1,2,4,0,0,5,1,42,7761
2,2,0,0,2,5,1,42,8275
2,2,4,0,2,5,1,42,8275
2,2,4,0,2,5,1,42,8275
2,2,1,0,2,5,1,42,8275
5,2,2,0,0,5,1,42,8805
1,2,4,0,2,5,1,42,8942
2,2,4,0,2,5,1,42,10087
2,2,4,0,2,5,1,42,10087
5,2,1,2,1,5,1,43,2476
5,2,5,2,5,5,1,43,2476
5,2,5,2,5,5,1,43,2476
5,2,4,2,4,5,1,43,2700
5,2,0,2,0,5,1,43,2700
5,2,0,2,2,5,1,43,2700
5,2,0,2,2,5,1,43,2700
5,2,2,2,5,5,1,43,2700
5,2,4,2,0,5,1,43,2700
5,2,4,2,0,5,1,43,2700
2,2,0,2,0,5,1,43,2410
2,2,0,2,2,5,1,43,2410
2,2,2,2,2,5,1,43,2410
3,2,3,2,1,5,1,43,2410
0,2,1,2,1,5,1,43,2410
3,2,1,2,4,5,1,43,2410
2,2,1,2,4,5,1,43,2410
3,2,1,2,4,5,1,43,2410
2,2,1,2,4,5,1,43,2410
3,2,4,2,4,5,1,43,2410
2,2,5,2,3,5,1,43,2410
3,2,5,2,3,5,1,43,2410
2,2,3,2,1,5,1,43,2410
2,2,0,2,2,5,1,43,2410
2,2,0,2,2,5,1,43,2410
2,2,2,2,5,5,1,43,2410
0,2,2,2,5,5,1,43,2410
3,2,2,2,5,5,1,43,2410
2,2,5,2,5,5,1,43,2410
3,2,4,2,4,5,1,43,2410
2,2,4,2,0,5,1,43,2410
3,2,4,2,0,5,1,43,2410
2,2,2,2,5,5,1,43,2410
3,2,1,2,1,5,1,43,2410
0,2,2,0,3,5,1,43,2409
0,2,5,0,1,5,1,43,2409
0,2,4,0,5,5,1,43,2409
0,2,2,0,1,5,1,43,2409
0,2,1,0,5,5,1,43,2409
0,2,0,0,3,5,1,43,2409
0,2,5,0,0,5,1,43,2409
0,2,4,0,3,5,1,43,2409
3,2,0,0,2,5,1,43,2410
3,2,4,0,0,5,1,43,2410
3,2,1,0,0,5,1,43,2410
3,2,2,0,5,5,1,43,2410
3,2,1,0,4,5,1,43,2410
3,2,0,0,2,5,1,43,2410
3,2,1,0,4,5,1,43,2410
3,2,1,0,0,5,1,43,2410
3,2,4,0,2,5,1,43,2410
3,2,5,0,1,5,1,43,2410
3,2,0,0,5,5,1,43,2410
3,2,0,0,5,5,1,43,2410
3,2,1,0,2,5,1,43,2410
3,2,0,0,5,5,1,43,2410
3,2,5,0,4,5,1,43,2410
4,2,2,2,5,5,1,43,2456
4,2,1,2,4,5,1,43,2456
4,2,2,2,5,5,1,43,2456
1,2,2,2,2,5,1,43,2476
1,2,1,2,4,5,1,43,2476
1,2,1,2,4,5,1,43,2476
1,2,4,2,0,5,1,43,2476
1,2,2,2,5,5,1,43,2476
1,2,4,2,4,5,1,43,2476
1,2,2,2,5,5,1,43,2476
1,2,0,0,2,5,1,43,2476
1,2,2,0,5,5,1,43,2476
4,2,1,2,4,5,1,43,2621
3,2,0,2,2,5,1,43,3001
3,2,4,2,4,5,1,43,3001
5,2,1,2,4,5,1,43,3100
5,2,2,2,5,5,1,43,3100
5,2,4,2,4,5,1,43,3100
5,2,2,2,2,5,1,43,3100
5,2,2,2,5,5,1,43,3100
3,2,2,2,2,5,1,43,3570
3,2,2,2,5,5,1,43,3570
3,2,0,2,2,5,1,43,3570
1,2,1,0,0,5,1,43,3291
1,2,2,0,0,5,1,43,3291
2,2,2,0,5,5,1,43,3330
2,2,2,0,3,5,1,43,3330
2,2,2,0,3,5,1,43,3330
4,2,2,0,5,5,1,43,3371
4,2,2,0,4,5,1,43,3371
1,2,1,0,5,5,1,43,3488
3,2,5,0,1,5,1,43,3549
3,2,1,0,4,5,1,43,3553
3,2,5,0,4,5,1,43,3553
3,2,2,0,5,5,1,43,3631
0,2,2,0,3,5,1,43,3733
0,2,2,0,1,5,1,43,3733
5,2,0,0,0,5,1,43,4170
1,2,2,0,5,5,1,43,3831
1,2,4,0,5,5,1,43,3831
1,2,4,0,5,5,1,43,3831
1,2,5,0,5,5,1,43,3831
1,2,4,0,2,5,1,43,3855
1,2,1,0,2,5,1,43,3855
1,2,5,0,4,5,1,43,3855
1,2,2,0,4,5,1,43,3855
1,2,5,0,2,5,1,43,3855
1,2,4,0,4,5,1,43,3855
1,2,1,0,4,5,1,43,3855
1,2,2,0,2,5,1,43,3855
4,2,0,0,0,5,1,43,3977
5,2,2,0,5,5,1,43,4381
5,2,0,0,5,5,1,43,4381
5,2,2,0,4,5,1,43,4381
5,2,0,0,4,5,1,43,4381
1,2,0,0,2,5,1,43,4107
1,2,4,0,5,5,1,43,4161
4,2,1,0,4,5,1,43,4197
3,2,2,0,5,5,1,43,4212
1,2,1,0,5,5,1,43,4233
